number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0011497,Resolved,True,1,0,4,True,Caller 1565,Opened by  501,26/3/2016 13:22,Created by 216,26/3/2016 13:28,Updated by 308,28/3/2016 09:54,Phone,Location 204,Category 37,Subcategory 135,Symptom 495,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:54,2/4/2016 09:59
INC0011497,Closed,False,1,0,5,True,Caller 1565,Opened by  501,26/3/2016 13:22,Created by 216,26/3/2016 13:28,Updated by 908,2/4/2016 09:59,Phone,Location 204,Category 37,Subcategory 135,Symptom 495,?,2 - Medium,2 - Medium,3 - Moderate,Group 46,Resolver 83,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 76,28/3/2016 09:54,2/4/2016 09:59
INC0011679,Resolved,True,0,0,0,True,Caller 4933,Opened by  24,28/3/2016 08:46,?,?,Updated by 908,28/3/2016 08:46,Phone,Location 10,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,?,2/4/2016 08:59
INC0011679,Closed,False,0,0,1,True,Caller 4933,Opened by  24,28/3/2016 08:46,?,?,Updated by 908,2/4/2016 08:59,Phone,Location 10,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,?,2/4/2016 08:59
INC0011829,New,True,0,0,0,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 133,28/3/2016 10:46,Phone,Location 204,Category 42,Subcategory 174,Symptom 497,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 182,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,New,True,1,0,1,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 748,28/3/2016 17:34,Phone,Location 204,Category 42,Subcategory 174,Symptom 497,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 182,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,New,True,2,0,2,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 44,28/3/2016 19:05,Phone,Location 204,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 182,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,New,True,3,0,3,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 526,30/3/2016 14:12,Phone,Location 204,Category 46,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 182,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,Active,True,4,0,4,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 44,30/3/2016 16:17,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 25,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,Active,True,4,0,6,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 78,4/4/2016 09:41,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 25,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,Active,True,5,0,7,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 78,4/4/2016 09:41,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,Active,True,6,0,8,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 727,7/4/2016 01:53,Phone,Location 204,Category 46,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,?,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,Active,True,6,0,9,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 695,7/4/2016 18:08,Phone,Location 204,Category 46,Subcategory 88,Symptom 497,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 182,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,Awaiting User Info,True,6,0,11,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 695,7/4/2016 18:14,Phone,Location 204,Category 46,Subcategory 88,Symptom 497,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 182,False,False,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,Resolved,True,6,0,16,True,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 695,18/4/2016 14:21,Phone,Location 204,Category 46,Subcategory 88,Symptom 497,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 182,False,True,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0011829,Closed,False,6,0,17,False,Caller 3476,Opened by  62,28/3/2016 10:32,Created by 33,28/3/2016 10:46,Updated by 908,23/4/2016 15:07,Phone,Location 204,Category 46,Subcategory 88,Symptom 497,?,2 - Medium,2 - Medium,3 - Moderate,Group 31,Resolver 182,False,True,Do Not Notify,?,?,?,?,code 4,Resolved by 165,18/4/2016 14:21,23/4/2016 15:07
INC0012250,New,True,0,0,0,True,Caller 3634,Opened by  463,29/3/2016 00:52,?,?,Updated by 908,29/3/2016 00:52,Phone,Location 143,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/3/2016 10:47,3/4/2016 10:59
INC0012250,New,True,0,0,3,True,Caller 3634,Opened by  463,29/3/2016 00:52,?,?,Updated by 846,29/3/2016 01:08,Phone,Location 143,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/3/2016 10:47,3/4/2016 10:59
INC0012250,Active,True,0,0,4,True,Caller 3634,Opened by  463,29/3/2016 00:52,?,?,Updated by 44,29/3/2016 08:19,Phone,Location 143,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/3/2016 10:47,3/4/2016 10:59
INC0012250,Resolved,True,0,0,5,True,Caller 3634,Opened by  463,29/3/2016 00:52,?,?,Updated by 44,29/3/2016 10:47,Phone,Location 143,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/3/2016 10:47,3/4/2016 10:59
INC0012250,Closed,False,0,0,6,True,Caller 3634,Opened by  463,29/3/2016 00:52,?,?,Updated by 908,3/4/2016 10:59,Phone,Location 143,Category 20,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,29/3/2016 10:47,3/4/2016 10:59
INC0012630,Awaiting User Info,True,0,0,0,True,Caller 5368,Opened by  17,29/3/2016 14:59,?,?,Updated by 908,29/3/2016 14:59,Phone,Location 143,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,30/3/2016 22:03,4/4/2016 22:59
INC0012630,Active,True,0,0,2,True,Caller 5368,Opened by  17,29/3/2016 14:59,?,?,Updated by 129,30/3/2016 12:41,Phone,Location 143,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 24,30/3/2016 22:03,4/4/2016 22:59
INC0012630,Resolved,True,0,0,3,True,Caller 5368,Opened by  17,29/3/2016 14:59,?,?,Updated by 111,30/3/2016 22:03,Phone,Location 143,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 24,30/3/2016 22:03,4/4/2016 22:59
INC0012630,Closed,False,0,0,4,True,Caller 5368,Opened by  17,29/3/2016 14:59,?,?,Updated by 908,4/4/2016 22:59,Phone,Location 143,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 26,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 24,30/3/2016 22:03,4/4/2016 22:59
INC0012723,New,True,0,0,0,True,Caller 5017,Opened by  386,29/3/2016 17:26,?,?,Updated by 908,29/3/2016 17:26,Phone,Location 34,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,29/3/2016 17:36,3/4/2016 17:59
INC0012723,Active,True,0,0,1,True,Caller 5017,Opened by  386,29/3/2016 17:26,?,?,Updated by 723,29/3/2016 17:35,Phone,Location 34,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 169,29/3/2016 17:36,3/4/2016 17:59
INC0012723,Resolved,True,0,0,2,True,Caller 5017,Opened by  386,29/3/2016 17:26,?,?,Updated by 723,29/3/2016 17:36,Phone,Location 34,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,29/3/2016 17:36,3/4/2016 17:59
INC0012723,Closed,False,0,0,3,True,Caller 5017,Opened by  386,29/3/2016 17:26,?,?,Updated by 908,3/4/2016 17:59,Phone,Location 34,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 186,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 169,29/3/2016 17:36,3/4/2016 17:59
INC0012737,Active,True,0,0,0,True,Caller 2583,Opened by  325,29/3/2016 17:56,Created by 140,29/3/2016 17:59,Updated by 614,29/3/2016 17:59,Phone,Location 117,Category 57,Subcategory 270,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 143,9/6/2016 14:12,14/6/2016 15:07
INC0012737,Awaiting User Info,True,0,0,1,True,Caller 2583,Opened by  325,29/3/2016 17:56,Created by 140,29/3/2016 17:59,Updated by 614,29/3/2016 17:59,Phone,Location 117,Category 57,Subcategory 270,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 143,9/6/2016 14:12,14/6/2016 15:07
INC0012737,Awaiting User Info,True,0,0,25,True,Caller 2583,Opened by  325,29/3/2016 17:56,Created by 140,29/3/2016 17:59,Updated by 614,9/6/2016 14:12,Phone,Location 117,Category 57,Subcategory 270,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 143,9/6/2016 14:12,14/6/2016 15:07
INC0012737,Resolved,True,0,0,26,True,Caller 2583,Opened by  325,29/3/2016 17:56,Created by 140,29/3/2016 17:59,Updated by 614,9/6/2016 14:12,Phone,Location 117,Category 57,Subcategory 270,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 143,9/6/2016 14:12,14/6/2016 15:07
INC0012737,Closed,False,0,0,27,False,Caller 2583,Opened by  325,29/3/2016 17:56,Created by 140,29/3/2016 17:59,Updated by 908,14/6/2016 15:07,Phone,Location 117,Category 57,Subcategory 270,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 34,Resolver 159,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 143,9/6/2016 14:12,14/6/2016 15:07
INC0012934,Active,True,0,0,0,True,Caller 521,Opened by  40,30/3/2016 10:11,Created by 20,30/3/2016 10:14,Updated by 88,30/3/2016 10:14,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,30/3/2016 12:02,4/4/2016 12:59
INC0012934,Active,True,1,0,1,True,Caller 521,Opened by  40,30/3/2016 10:11,Created by 20,30/3/2016 10:14,Updated by 135,30/3/2016 10:35,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,30/3/2016 12:02,4/4/2016 12:59
INC0012934,Active,True,1,0,2,True,Caller 521,Opened by  40,30/3/2016 10:11,Created by 20,30/3/2016 10:14,Updated by 241,30/3/2016 11:38,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 62,30/3/2016 12:02,4/4/2016 12:59
INC0012934,Resolved,True,1,0,3,True,Caller 521,Opened by  40,30/3/2016 10:11,Created by 20,30/3/2016 10:14,Updated by 241,30/3/2016 12:02,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,30/3/2016 12:02,4/4/2016 12:59
INC0012934,Closed,False,1,0,4,True,Caller 521,Opened by  40,30/3/2016 10:11,Created by 20,30/3/2016 10:14,Updated by 908,4/4/2016 12:59,Phone,Location 93,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 69,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 62,30/3/2016 12:02,4/4/2016 12:59
INC0013087,New,True,0,0,0,True,Caller 57,?,30/3/2016 14:19,Created by 89,30/3/2016 14:23,Updated by 370,30/3/2016 14:23,Phone,Location 143,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,7/4/2016 10:42,12/4/2016 10:59
INC0013087,Active,True,0,0,1,True,Caller 57,?,30/3/2016 14:19,Created by 89,30/3/2016 14:23,Updated by 307,31/3/2016 09:52,Phone,Location 143,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,7/4/2016 10:42,12/4/2016 10:59
INC0013087,Active,True,0,0,2,True,Caller 57,?,30/3/2016 14:19,Created by 89,30/3/2016 14:23,Updated by 307,31/3/2016 09:54,Phone,Location 143,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,7/4/2016 10:42,12/4/2016 10:59
INC0013087,Active,True,0,0,5,True,Caller 57,?,30/3/2016 14:19,Created by 89,30/3/2016 14:23,Updated by 307,7/4/2016 10:40,Phone,Location 143,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,7/4/2016 10:42,12/4/2016 10:59
INC0013087,Active,True,0,0,6,True,Caller 57,?,30/3/2016 14:19,Created by 89,30/3/2016 14:23,Updated by 307,7/4/2016 10:41,Phone,Location 143,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,7/4/2016 10:42,12/4/2016 10:59
INC0013087,Active,True,0,0,7,True,Caller 57,?,30/3/2016 14:19,Created by 89,30/3/2016 14:23,Updated by 307,7/4/2016 10:42,Phone,Location 143,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,7/4/2016 10:42,12/4/2016 10:59
INC0013087,Resolved,True,0,0,8,True,Caller 57,?,30/3/2016 14:19,Created by 89,30/3/2016 14:23,Updated by 307,7/4/2016 10:42,Phone,Location 143,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 71,7/4/2016 10:42,12/4/2016 10:59
INC0013087,Closed,False,0,0,9,False,Caller 57,?,30/3/2016 14:19,Created by 89,30/3/2016 14:23,Updated by 908,12/4/2016 10:59,Phone,Location 143,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 71,7/4/2016 10:42,12/4/2016 10:59
INC0013302,New,True,0,0,0,True,Caller 5545,Opened by  8,31/3/2016 07:00,?,?,Updated by 908,31/3/2016 07:00,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,1/4/2016 13:26,6/4/2016 13:59
INC0013302,New,True,1,0,1,True,Caller 5545,Opened by  8,31/3/2016 07:00,?,?,Updated by 21,31/3/2016 07:02,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,1/4/2016 13:26,6/4/2016 13:59
INC0013302,Awaiting User Info,True,1,0,2,True,Caller 5545,Opened by  8,31/3/2016 07:00,?,?,Updated by 429,31/3/2016 14:09,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,1/4/2016 13:26,6/4/2016 13:59
INC0013302,Awaiting User Info,True,1,0,3,True,Caller 5545,Opened by  8,31/3/2016 07:00,?,?,Updated by 915,1/4/2016 11:07,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,1/4/2016 13:26,6/4/2016 13:59
INC0013302,Awaiting User Info,True,2,0,4,True,Caller 5545,Opened by  8,31/3/2016 07:00,?,?,Updated by 44,1/4/2016 13:08,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,1/4/2016 13:26,6/4/2016 13:59
INC0013302,Active,True,2,0,5,True,Caller 5545,Opened by  8,31/3/2016 07:00,?,?,Updated by 44,1/4/2016 13:08,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 11,1/4/2016 13:26,6/4/2016 13:59
INC0013302,Resolved,True,2,0,6,True,Caller 5545,Opened by  8,31/3/2016 07:00,?,?,Updated by 44,1/4/2016 13:26,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,1/4/2016 13:26,6/4/2016 13:59
INC0013302,Closed,False,2,0,7,True,Caller 5545,Opened by  8,31/3/2016 07:00,?,?,Updated by 908,6/4/2016 13:59,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 11,1/4/2016 13:26,6/4/2016 13:59
INC0013354,New,True,0,0,0,True,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 21,31/3/2016 08:53,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
INC0013354,New,True,1,0,1,True,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 21,31/3/2016 08:53,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
INC0013354,New,True,1,0,3,True,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 859,1/4/2016 16:52,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
INC0013354,New,True,2,0,4,True,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 859,1/4/2016 16:52,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
INC0013354,New,True,3,0,5,True,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 44,1/4/2016 19:37,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
INC0013354,New,True,3,0,7,True,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 60,6/4/2016 09:57,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
INC0013354,Active,True,4,0,8,True,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 60,6/4/2016 09:57,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
INC0013354,Active,True,4,0,9,True,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 614,7/4/2016 14:22,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
INC0013354,Resolved,True,4,0,10,True,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 614,7/4/2016 14:23,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
INC0013354,Closed,False,4,0,11,False,Caller 1774,Opened by  8,31/3/2016 08:52,Created by 6,31/3/2016 08:53,Updated by 908,12/4/2016 14:59,Phone,Location 135,Category 32,Subcategory 300,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 159,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 143,7/4/2016 14:23,12/4/2016 14:59
